t,q1,v1,delta,q2,v2,bA,bB
0,0.40000000000000002,0,-0.40000000000000002,0,0,0,0
0.01,0.3962933449255569,-0.74133101488862341,-0.40497013119269742,0.00059710202713007463,0.11942040542587147,-5.3638784195732532,-5.3396415181150561
0.02,0.38535188077023441,-1.4469618161758759,-0.39221912528390401,0.0023874872105564488,0.23865663125948303,-5.3486725929819663,-5.332741461462871
0.029999999999999999,0.36769090022732315,-2.0852342924063789,-0.3712054696571821,0.0053431753527640692,0.352480997181708,-5.1244544981289932,-5.0987700134989575
0.040000000000000001,0.34409286591777599,-2.6343725695030531,-0.34297524603948509,0.0093976639473658443,0.45841672173845022,-4.7958044911496414,-4.7606593012689205
0.050000000000000003,0.31550283493268677,-3.0836336275147929,-0.30858908519470712,0.014461426070694497,0.55433570292725376,-4.3775250415233495,-4.3336695967066206
0.059999999999999998,0.28292070146409726,-3.4327930662031103,-0.26918156831858714,0.020425367042265104,0.63845249138690141,-3.8842979408842173,-3.8326571371893055
0.070000000000000007,0.24730690237993552,-3.6899667506292331,-0.2258644099939551,0.027164293819482422,0.70933286405651241,-3.3311048206662797,-3.2727463803480998
0.080000000000000002,0.20951395187111027,-3.8686233511358146,-0.17965262934315324,0.03454034337320628,0.76587704668822398,-2.7321079802295345,-2.6682157296305866
0.089999999999999997,0.17024793194851906,-3.984580633382425,-0.13142153397851924,0.042406155079077378,0.80728529448590436,-2.0998799599508886,-2.031728160212658
0.10000000000000001,0.13005753752655319,-4.0534982510107476,-0.081892334411177867,0.05060765529272631,0.8330147482437783,-1.4450296727798559,-1.3739594320875284
0.11,0.089344705499471905,-4.089068154405509,-0.031640369877102933,0.058986405247192904,0.84273524264958821,-0.77616912866268994,-0.70356752801847566
0.12,0.048390001127385569,-4.101872720011758,0.018881050952973797,0.067381530403810758,0.83628978867396842,-0.10013343720194043,-0.027415512098678981
0.13,0.0073868195192747154,-4.0987636016104121,0.069307354218927808,0.075631296766218534,0.81366348380759768,0.57763348568979567,0.64904018797818808
