n,fne_min_delta_A,fne_min_delta_B,fne_viol_A,fne_viol_B,rA,rB,augmented_residual,inner_residual,inner_iterations
27,0.00015359286148149292,1.7486688342969199e-06,0,0,-0.0014283182761616331,3.5527136788005009e-15,-0.031985891471350669,1.5770857770176383e-13,50
28,0.0013979679835736194,5.6214516914476049e-06,0,0,-0.0031103946922002024,-9.3258734068513149e-15,-0.084486066405411009,2.6450722803744236e-13,50
29,1.8949275670900299e-05,2.492040875901901e-06,0,0,-0.0052032495871632278,-4.4408920985006262e-15,-0.15563446690379834,3.6566317404442827e-13,50
30,0.0011847428649552484,1.8349177200111838e-07,0,0,-0.007467681562854267,4.4408920985006262e-15,-0.23715122075526551,4.5636297788865312e-13,50
31,0.00012298840882505121,1.4361747300095423e-05,0,0,-0.0096765718319318239,0,-0.32033609063201141,5.3373833058628333e-13,50
32,0.00010638762589575676,9.8170553130300527e-08,0,0,-0.011654150078308945,3.5527136788005009e-15,-0.3977726920199256,5.9463196957671895e-13,50
33,0.0011901335470469224,6.6290067998694888e-06,0,0,-0.013293209354004354,-3.5527136788005009e-15,-0.46433671986776659,6.4654417159918563e-13,50
34,2.1248508114011554e-06,6.2875499173931783e-09,0,0,-0.014551951204151869,-6.6613381477509392e-15,-0.51740746887166367,6.8245516787866422e-13,50
35,0.0013904884451857746,5.549330362350983e-05,0,0,-0.015438109999404315,-2.4424906541753444e-15,-0.55647612256006607,7.105484603245106e-13,50
36,0.00052021674528091835,4.8236270196711573e-06,0,0,-0.015988837754068785,-3.8857805861880479e-15,-0.58245862436538798,7.2829994065286868e-13,50
37,0.00026599258281111642,1.9703052978161842e-07,0,0,-0.016252411632755343,1.0200174038743626e-15,-0.59698085597740747,7.3865890806370586e-13,50
38,0.00059211282066708908,1.8122236434036716e-06,0,0,-0.01627462179501965,-2.3592239273284576e-15,-0.60179462315028709,7.4336246123231419e-13,50
39,0.0033522605347459308,2.2060899132357731e-07,0,0,-0.016090271234569742,-1.8873791418627661e-15,-0.59837869788184106,7.426592763921403e-13,50
40,0.0003927264866976263,4.3441035750991194e-07,0,0,-0.015719018064968004,4.4408920985006262e-16,-0.58771443516330946,7.3790183025412368e-13,50
41,0.00052016729856802022,2.6115254667686474e-06,0,0,-0.015164586375637779,4.4408920985006262e-16,-0.57020207202038264,7.2760869583529326e-13,50
42,0.0058845031347515599,1.6760412715011331e-09,0,0,-0.014416733697340867,7.1054273576010019e-15,-0.54568852915938137,7.1353956921721817e-13,50
43,0.0053045440513626854,2.2073770364379122e-06,0,0,-0.01345589975269057,2.6645352591003757e-15,-0.51359504180225102,6.9383165639160806e-13,50
44,0.0067590141817070286,2.7689923201537941e-05,0,0,-0.012260857193250985,1.9095836023552692e-14,-0.47315036833369106,6.6851579535180755e-13,50
45,0.0022687077112626768,6.5636975158360394e-07,0,0,-0.010819654333070972,9.3258734068513149e-15,-0.42374167621732184,6.3423278031403191e-13,50
46,3.1712460995960051e-05,1.1124651885327626e-07,0,0,-0.0091434142083421932,1.3766765505351941e-14,-0.3653802019533714,5.9095310075988353e-13,50
47,2.6978069303708337e-06,2.1699829110136555e-08,0,0,-0.0072809986603239452,7.5495165674510645e-15,-0.29923490785396467,5.3786152071623009e-13,50
48,9.8614035356431244e-05,9.8940770405737505e-07,0,0,-0.005330425327905175,-2.6423307986078726e-14,-0.2281172755300247,4.7129729768468943e-13,50
49,2.3869118404754979e-05,5.6444812253338613e-06,0,0,-0.0034411881184865933,-1.9761969838327786e-14,-0.15672755129534011,3.9436922155252348e-13,50
50,4.1634315726784518e-06,9.744389600527609e-06,0,0,-0.0018018579106282573,-7.1054273576010019e-15,-0.091445835132780928,3.0575018023267098e-13,50
51,1.9643627228025349e-05,1.8594669289641244e-09,0,0,-0.00061094910760317589,9.3258734068513149e-15,-0.039527605962213386,2.070541831384749e-13,50
52,0.0012229778893622315,6.5750465405773584e-06,0,0,-3.5840272808229656e-05,1.0658141036401503e-14,-0.0077647796099142852,1.0224472952670396e-13,50
53,5.5802978602098213e-05,8.684190587289229e-07,0,0,-0.00017170217870798865,-1.3100631690576847e-14,-0.00093960181304453272,2.1334777765716796e-14,50
54,9.9972952111147096e-05,1.2842900258666193e-07,0,0,-0.0010153715048382139,-9.1038288019262836e-15,-0.020585943546237218,1.2129408840653312e-13,50
55,0.00011283038249120357,3.0949392357604064e-06,0,0,-0.0024648077238360599,2.5313084961453569e-14,-0.064535795499921278,2.2809590807824981e-13,50
56,0.0053263697493669887,5.6337095805533472e-08,0,0,-0.0043445635890115852,3.2418512319054571e-14,-0.12744171167244644,3.2666255645289533e-13,50
57,0.00090022453859005377,2.7140742995728034e-08,0,0,-0.0064471885100978454,2.1316282072803006e-14,-0.20207045579882532,4.1519087505713072e-13,50
58,0.0012688078530983195,3.2243835825818753e-08,0,0,-0.0085755210764375533,-5.773159728050814e-15,-0.28088017225212525,4.9199793573455923e-13,50
59,0.0011365654485041047,2.8433722428709772e-09,0,0,-0.010573298304501932,4.4408920985006262e-15,-0.35736332761642586,5.5977792808567427e-13,50
60,0.00099956088535168718,3.7347643333073441e-06,0,0,-0.012338621260859384,1.4210854715202004e-14,-0.4268318000716711,6.1389579105705761e-13,50
61,0.00026606269403388078,6.4466340723370634e-06,0,0,-0.013821946685931508,-7.1054273576010019e-15,-0.48659149978183791,6.5744644088497256e-13,50
62,0.0015749459190700428,5.1221263175931382e-05,0,0,-0.015014291739780639,1.1546319456101628e-14,-0.53565700496793589,6.9146344236086308e-13,50
63,0.0012302349032238763,7.6972567480962291e-06,0,0,-0.015931815233622082,-1.3322676295501878e-14,-0.5742315685479813,7.1796274896017386e-13,50
64,2.8107664308000194e-05,4.7713589747735268e-06,0,0,-0.016601236441511791,-6.2172489379008766e-15,-0.60314791756233355,7.3822548383140369e-13,50
65,0.0028445341552736651,3.3188427788545231e-06,0,0,-0.017048326516041046,8.4376949871511897e-15,-0.62338916930580157,7.5215541024117531e-13,50
66,0.010312187849744062,3.5669190884532476e-06,0,0,-0.017290005591501553,2.2065682614424986e-15,-0.63573648001595506,7.6091693435831836e-13,50
67,6.4426152278821683e-05,1.9690312642553237e-07,0,0,-0.017329725082016675,-2.4494295480792516e-15,-0.64054437998248093,7.6538303463366262e-13,50
68,0.00057638142006124192,5.044264399553858e-05,0,0,-0.017155687280948684,6.6613381477509392e-16,-0.63762842458593005,7.6546260180310645e-13,50
69,2.474370629608589e-06,2.0663716267181205e-06,0,0,-0.01674177461833648,-2.4424906541753444e-15,-0.62625470842025699,7.5971431550128618e-13,50
70,0.0006855375605781675,3.0187795297527598e-06,0,0,-0.016051538498440099,-1.7763568394002505e-15,-0.60523629537262025,7.4968532961800864e-13,50
71,3.5151378067861898e-05,1.2894216921254648e-05,0,0,-0.015045942066676865,1.7763568394002505e-15,-0.57315701707977951,7.3071583484602671e-13,50
72,3.1780550009243313e-05,2.8332080834626436e-07,0,0,-0.013695434626458614,-1.0658141036401503e-14,-0.52874691903015503,7.0590295306086608e-13,50
73,1.4532709022894777e-05,2.8626266439886293e-09,0,0,-0.011996009608228775,-5.3290705182007514e-15,-0.47141321332347985,6.6545430776915902e-13,50
74,0.0008604577474835409,3.0405575966008388e-05,0,0,-0.0099869652678847842,2.6645352591003757e-15,-0.40187569367719789,6.1767237770095694e-13,50
75,0.0070469081341375884,7.9787355975947386e-10,0,0,-0.0077654535050086793,7.9936057773011271e-15,-0.3227685077867477,5.5417564918596601e-13,50
76,0.00015283532552349494,8.0340945832035007e-06,0,0,-0.0054907397485166598,-6.2172489379008766e-15,-0.23897964805745175,4.8056362386906366e-13,50
77,4.3079975339159838e-05,1.5402685121447297e-07,0,0,-0.0033713591820969668,7.9936057773011271e-15,-0.15746575146753372,3.9603197494147057e-13,50
78,0.0041956925821474388,8.815544686855988e-07,0,0,-0.0016327409912939572,7.5495165674510645e-15,-0.086372510666805624,2.9503035823807429e-13,50
79,0.0044788831600801595,3.8271176581564668e-07,0,0,-0.00047101274077121502,-1.532107773982716e-14,-0.033533785864534593,1.9155230952547901e-13,50
80,8.1893744812804178e-06,8.1926863331846659e-08,0,0,-6.9875710480005182e-06,1.0436096431476471e-14,-0.0047355956107821839,8.0019897323596671e-14,50
81,2.0114178735042494e-05,6.8886693818551092e-10,0,0,-0.00025733217334078518,4.4408920985006262e-15,-0.002338245835225905,3.2330182483522123e-14,50
82,1.2935609919840947e-07,7.8574200286813658e-06,0,0,-0.0011343103155994072,2.55351295663786e-15,-0.024785581617805974,1.3624205334569209e-13,50
83,0.00019744264320083681,2.8701383575981831e-06,0,0,-0.002473544101466274,1.1990408665951691e-14,-0.067183488683866699,2.3411715989149775e-13,50
84,0.0016695771716611,7.5840525027588742e-07,0,0,-0.0040778002911459055,1.5543122344752192e-14,-0.12268458229154078,3.195492658317622e-13,50
85,0.0016653945950748619,5.3014043728580638e-06,0,0,-0.0057602859996563893,2.5646151868841116e-14,-0.18412717670582879,3.9634060107016552e-13,50
86,0.00010575972628479503,2.1816846817548919e-06,0,0,-0.0073746436742379018,1.354472090042691e-14,-0.24538116709578617,4.6049802724647096e-13,50
87,2.0783246944424193e-05,3.4273999130323994e-07,0,0,-0.008826962649006731,-1.5543122344752192e-15,-0.30209061456751485,5.1507992880835016e-13,50
88,2.0431752136616204e-06,1.644754666991137e-07,0,0,-0.010072487049630041,8.4376949871511897e-15,-0.35179572728106123,5.5797542779226023e-13,50
89,0.00030739771488229962,1.6043507714349172e-05,0,0,-0.01110331033866796,-8.659739592076221e-15,-0.39361471419424987,5.9122352218053862e-13,50
90,4.5399010855188136e-06,2.0086813772016477e-06,0,0,-0.011933254020783046,-8.8817841970012523e-15,-0.42772148987111791,6.1822641276516604e-13,50
91,0.0018520542829306341,2.2371134064511696e-08,0,0,-0.012584056630643659,1.3322676295501878e-14,-0.45480781344427257,6.3802700312693713e-13,50
92,6.4711126616029074e-05,2.4640357429110518e-05,0,0,-0.013074692381555453,-4.4408920985006262e-16,-0.47563460029636051,6.5439042742997436e-13,50
93,1.3192922431569126e-06,5.0191907941907827e-06,0,0,-0.013414054682431176,4.4408920985006262e-16,-0.49070574050245308,6.6696522305038862e-13,50
94,1.1201549638816848e-05,1.3450989709359407e-05,0,0,-0.013596581374955299,-6.6335825721353103e-15,-0.50005824464759097,6.744781685576775e-13,50
95,9.0653893848803284e-05,9.6646590545996564e-07,0,0,-0.013600470417636217,-2.1649348980190553e-15,-0.50315362588917301,6.7788832590769844e-13,50
96,5.7096156316853487e-06,1.0440933662883245e-07,0,0,-0.013388633067937361,-1.4988010832439613e-15,-0.4988673288939367,6.7641656864094736e-13,50
97,6.9468404306610013e-06,1.4822821381582772e-07,0,0,-0.012913148632416771,3.3306690738754696e-15,-0.48559438498505614,6.6884471829949717e-13,50
98,0.0011132850351695169,6.5213104071397713e-06,0,0,-0.01212437363336516,2.2204460492503131e-15,-0.46150824186093242,6.5323243413383326e-13,50
99,1.0354343369407388e-05,1.8936405622017128e-06,0,0,-0.010985570564900016,-1.3322676295501878e-15,-0.4250110278400534,6.2873026766676543e-13,50
100,0.00016048707698122297,9.5181182251413562e-06,0,0,-0.0094924620532523818,5.1070259132757201e-15,-0.37537954612974289,5.9261421337051828e-13,50
101,6.8726256777169832e-05,1.4925210585727484e-05,0,0,-0.0076942568988940252,2.886579864025407e-15,-0.31352841036951773,5.4297638317975159e-13,50
102,7.2977213653021344e-05,5.8618308528242052e-07,0,0,-0.0057090595834132785,-3.7747582837255322e-15,-0.24268786074084758,4.8031486728174975e-13,50
103,0.0038584328207940423,4.0816853126834602e-05,0,0,-0.0037241388602620162,5.8841820305133297e-15,-0.16867935825396074,4.0164916919831532e-13,50
104,0.0035802121471633255,7.3241875835579216e-06,0,0,-0.0019732120792550489,8.7707618945387367e-15,-0.099461442197220862,3.1063905319559397e-13,50
105,1.5454549842165737e-05,9.6655744445906156e-07,0,0,-0.00069057786003412502,-3.8857805861880479e-16,-0.043802920730133366,2.1131928005449724e-13,50
106,4.6935756058064544e-08,2.2281130544641364e-06,0,0,-5.3661153879502876e-05,7.1331829332166308e-15,-0.0093156259233282412,1.0405342821915281e-13,50
107,6.8003847942543227e-05,5.4926984748654272e-06,0,0,-0.00013479160835494497,1.4988010832439613e-15,-0.00047649535445160041,1.4458497151625688e-14,50
108,2.4179570331906604e-05,4.244523969556547e-06,0,0,-0.00088244390020797425,8.659739592076221e-15,-0.017419162079111317,1.1761575079025625e-13,50
109,0.0014427053378782812,3.5657144954775023e-06,0,0,-0.0021399673435134048,8.9303564543286029e-15,-0.056010316302526064,2.1528756031260916e-13,50
110,0.0094547212719001041,1.0333047458024634e-06,0,0,-0.0036927923430383203,6.2311267257086911e-15,-0.10915721365018172,3.0726609129329764e-13,50
111,0.00056448363347502673,9.3205255452093944e-07,0,0,-0.0053237903456562208,2.6922908347160046e-15,-0.16876253924579387,3.8363550587148959e-13,50
112,0.00011395846947692738,2.6023534932312795e-07,0,0,-0.0068568345550827914,-8.8817841970012523e-16,-0.22756099442229782,4.4797046422534151e-13,50
113,1.291242120145852e-05,6.5600547389137893e-07,0,0,-0.008178114767183331,2.6645352591003757e-15,-0.28028403951240577,4.9910964822894096e-13,50
114,0.0028800757776941315,8.8383829167566656e-08,0,0,-0.0092359643821504633,2.4424906541753444e-15,-0.32399952323987691,5.3890184445090684e-13,50
115,0.00065685226265792588,2.1123890227158556e-08,0,0,-0.010026860777470059,-1.1102230246251565e-16,-0.35780608524877699,5.675373229307774e-13,50
116,0.00012065809836741236,1.7192267996695491e-05,0,0,-0.010576451293846434,1.4432899320127035e-15,-0.38219914951835143,5.8806471078758711e-13,50
117,1.1257596370158032e-05,3.7949470540779309e-07,0,0,-0.010921973006590036,-8.8817841970012523e-16,-0.39838905249446244,6.0157895344959705e-13,50
118,0.00077194010161131543,5.5537402040110509e-08,0,0,-0.011099041199425078,6.9388939039072284e-16,-0.40773709317244922,6.1003091306638759e-13,50
119,0.00012117718246099633,0.00021412259792132697,0,0,-0.011133229612977425,-2.688821387764051e-16,-0.41136515832138054,6.138263094867324e-13,50
120,0.00051986573801489919,5.0574726109141618e-06,0,0,-0.011035644320056437,1.1102230246251565e-16,-0.40992742209811706,6.140108888603862e-13,50
121,0.00024705640363597631,1.9003599143346026e-07,0,0,-0.010801549998583959,-5.5511151231257827e-16,-0.4035102548177858,6.1060526307323501e-13,50
122,0.0013809236889526825,6.1956729905467463e-07,0,0,-0.010411582898691929,-2.2204460492503131e-15,-0.39163461449735681,6.0220478194547616e-13,50
123,0.0039099782686176105,2.8506126431486091e-07,0,0,-0.0098357673203821605,-1.7763568394002505e-15,-0.37335763310736514,5.8938786470175431e-13,50
124,0.0044554061193091748,8.3928236511476605e-10,0,0,-0.0090410905504034744,8.3266726846886741e-16,-0.34749296760593573,5.705400585067195e-13,50
125,9.5691934496644728e-05,3.2890204346544337e-06,0,0,-0.0080034101917041411,6.9388939039072284e-16,-0.31297942799248268,5.4228529685519373e-13,50
126,4.5129665742144885e-05,1.0393824992540612e-05,0,0,-0.0067235457378842511,-1.0269562977782698e-15,-0.26940950118895302,5.0672116202146829e-13,50
127,9.0140311839160601e-05,9.7754092626162982e-07,0,0,-0.0052452534912479365,-5.0376369742366478e-15,-0.21767022135986025,4.564105114227613e-13,50
128,0.00036667971540080778,1.306606878553135e-06,0,0,-0.0036696905165580773,8.8817841970012523e-15,-0.16054859452690096,3.940640561277455e-13,50
129,4.3250183497632382e-06,1.1775827744011314e-05,0,0,-0.0021583276179324429,5.134781488891349e-16,-0.10304500011772433,3.1851073786174394e-13,50
130,0.00021777107758370168,1.753148352951451e-07,0,0,-0.00091653519190515453,7.1331829332166308e-15,-0.052094986719332326,2.2698476477903693e-13,50
131,0.00054410516360739317,2.5709171778041773e-05,0,0,-0.00015546017511525179,-5.6066262743570405e-15,-0.01551240908101903,1.3055920664593373e-13,50
132,0.00014735245888708993,7.0185850888554325e-07,0,0,-3.9859098603045595e-05,1.4599432773820809e-14,-0.00026633251002294855,2.493235635302362e-14,50
133,4.9608893101189783e-06,6.5041698872979538e-07,0,0,-0.00063946058347141843,3.3306690738754696e-15,-0.010584963260086511,8.6700954815105819e-14,50
134,0.00077392275089438879,1.6657534739006262e-05,0,0,-0.0019040778187520147,1.532107773982716e-14,-0.046609580844599208,1.9524173903673808e-13,50
135,3.1412439862879806e-05,4.9540028049626652e-09,0,0,-0.0036742019330038289,-7.5495165674510645e-15,-0.10419199287688841,2.9788291334495889e-13,50
136,0.003224632403843485,4.8074993281818358e-09,0,0,-0.005723018035475036,8.8817841970012523e-15,-0.17595162435654998,3.9055619907195796e-13,50
137,5.7046240723023624e-06,8.0652555167072396e-07,0,0,-0.0078122889322607136,-5.773159728050814e-15,-0.25315282791751059,4.7386212379407889e-13,50
138,4.7730036690948731e-06,9.8554916135402273e-06,0,0,-0.0097412108019856447,7.9936057773011271e-15,-0.32766336322784895,5.4004826807608218e-13,50
139,9.2891543956395706e-06,2.2977045197298209e-10,0,0,-0.01137444483343053,3.9968028886505635e-15,-0.39335179324504388,5.9399749849414078e-13,50
140,0.012883997504811704,2.1420856762048719e-05,0,0,-0.012646864821332926,4.4408920985006262e-16,-0.44664450395690647,6.3468940274732162e-13,50
141,2.7324188165485612e-05,3.8171982920710215e-05,0,0,-0.013551258917717801,-8.8817841970012523e-16,-0.48633800756675782,6.6402954210161108e-13,50
142,0.00081180778135792118,1.1269509814483741e-06,0,0,-0.0141182580955867,-2.7755575615628914e-16,-0.51296933326627947,6.8357757858285994e-13,50
143,0.0017282781719071753,1.0698881920312832e-07,0,0,-0.014396199888979187,4.163336342344337e-17,-0.52806134187939013,6.9499227100703919e-13,50
144,0.00065664302903802095,4.405511984389159e-06,0,0,-0.014435217847621321,9.5062846483529029e-16,-0.53345927106539626,6.9994308196014325e-13,50
145,1.6526219838591871e-05,3.1063825189064679e-06,0,0,-0.014276784584411617,2.7755575615628914e-15,-0.53085293746225104,6.9967199276437232e-13,50
146,8.020017883909417e-06,3.733311535549515e-07,0,0,-0.013948149710271363,1.1102230246251565e-15,-0.52149125254872253,6.9506508866035202e-13,50
147,0.00010244800812473695,5.7397608574196221e-06,0,0,-0.013460552773139955,4.4408920985006262e-15,-0.50605523709909939,6.8575714547388899e-13,50
148,0.00018012719514614285,1.141245975031229e-06,0,0,-0.012810313871504775,-4.8849813083506888e-15,-0.48465178883721549,6.7267320054257275e-13,50
149,0.00039687187946533669,2.1657601330437064e-07,0,0,-0.011982456058224678,-1.5987211554602254e-14,-0.45690607162314478,6.5589736267022195e-13,50
150,0.00010432705838381306,2.0074315596862232e-06,0,0,-0.01095703831199657,-7.1054273576010019e-15,-0.42215073791020075,6.3226389293036761e-13,50
151,3.8464702984573761e-05,1.6219120755502804e-05,0,0,-0.0097185818768572574,-1.7763568394002505e-15,-0.37972348803998912,5.9995252441843571e-13,50
152,6.4734192691908842e-07,1.477503017932239e-06,0,0,-0.0082685749164266298,9.9920072216264089e-15,-0.32938012698789265,5.5921747500613708e-13,50
153,0.0034497261736619548,2.3284496191099398e-07,0,0,-0.0066398223524828381,-2.2204460492503131e-16,-0.27179897509865469,5.1230112770246782e-13,50
154,3.4536387682992638e-05,3.6355677484384768e-05,0,0,-0.0049094272545637807,4.2188474935755949e-15,-0.20909130779536866,4.5135982913418641e-13,50
155,6.3367364735221821e-05,4.1905020059074113e-08,0,0,-0.0032051016647471897,3.0975222387041867e-14,-0.14515526649913113,3.7975210609482228e-13,50
156,0.00075552357240167686,8.2672128343442944e-08,0,0,-0.0016987120096487729,-1.0103029524088925e-14,-0.085657065073704075,2.9698779259736604e-13,50
157,0.00031721716515471706,3.1997236282253906e-06,0,0,-0.0005831539774483474,7.3274719625260332e-15,-0.037452571674066348,2.0379388837272778e-13,50
158,0.00022862862381725212,3.4754732849175882e-05,0,0,-3.4495342351448244e-05,1.5543122344752192e-14,-0.0074188538645643121,9.9301366129890918e-14,50
159,0.0028820947888193063,1.0727743626853922e-05,0,0,-0.00016902225578618868,2.6867397195928788e-14,-0.00092511995377719813,2.0601144798503415e-14,50
160,0.00030560656485166798,3.4131215630218072e-10,0,0,-0.0010100822957852529,8.2156503822261584e-15,-0.020415947448476857,1.2217539051949858e-13,50
161,1.0505583572196162e-07,1.7322380449112432e-06,0,0,-0.0024781568705591894,-3.1086244689504383e-15,-0.064641931785317297,2.27723819982493e-13,50
162,0.0018942885170880148,3.5632651590509598e-08,0,0,-0.0044088259665358009,-1.5543122344752192e-14,-0.128865528738487,3.3027819482061107e-13,50
163,7.584612947521197e-06,4.4037429897527267e-07,0,0,-0.0065916944444808223,2.7977620220553945e-14,-0.2059762821590283,4.2107713637679861e-13,50
164,0.00014657405986386859,2.7923311049298335e-06,0,0,-0.0088155748380032151,3.5527136788005009e-15,-0.28808820430703008,5.0023451274892771e-13,50
165,0.0033541379166123486,1.9553119412873781e-08,0,0,-0.010905142549493263,-4.4408920985006262e-15,-0.36805966266281587,5.6984381181139971e-13,50
166,0.0019095308530752008,8.9003058593426811e-06,0,0,-0.012740570966128573,0,-0.44050993158462859,6.2511673059612281e-13,50
167,0.00018391848787541163,5.4501190123637047e-05,0,0,-0.01425967302859199,-2.6645352591003757e-15,-0.50218348138684554,6.7026024150680952e-13,50
168,0.00050670491159776393,2.6498339810678735e-06,0,0,-0.015447641865787176,6.2172489379008766e-15,-0.55176472459138992,7.049622122263128e-13,50
169,0.0010477140447810282,1.577462741818946e-06,0,0,-0.016321145230083545,7.1054273576010019e-15,-0.58937200966509096,7.2897443318876232e-13,50
170,9.6850213964836132e-07,4.5990255490868301e-07,0,0,-0.016912260940393775,-2.886579864025407e-15,-0.61595833540530842,7.4724343993687956e-13,50
171,2.7337426156274155e-05,5.0188253309829007e-06,0,0,-0.017255362315423128,1.4988010832439613e-15,-0.63277368982206728,7.5885030996164334e-13,50
172,0.0018542197576705141,4.5697235465641808e-06,0,0,-0.017377966958952076,-1.231653667943533e-16,-0.64096007274380762,7.6550230026801504e-13,50
173,3.5488212064256566e-05,2.5648515569070056e-09,0,0,-0.017295329562993428,-1.9984014443252818e-15,-0.64129002877830299,7.6734186167610287e-13,50
174,0.0043027753189459504,4.7568415016086898e-07,0,0,-0.017008168138878288,-2.2204460492503131e-15,-0.63403145714232201,7.6506357154626075e-13,50
175,4.696812563564709e-05,5.8285432331370167e-06,0,0,-0.016503085506268445,-3.5527136788005009e-15,-0.6189190279379515,7.5715582368937755e-13,50
176,0.0020134331518451127,2.0754326424826657e-06,0,0,-0.015755672359810902,-8.8817841970012523e-15,-0.59522453022713329,7.4376988388001581e-13,50
177,0.00179761306121647,1.0015706215662531e-06,0,0,-0.014736673116659382,-4.4408920985006262e-15,-0.56193398567785202,7.2474624337392844e-13,50
178,0.001473446916487953,1.0627481119168515e-06,0,0,-0.013421685103645942,8.8817841970012523e-15,-0.5180481403302224,6.9806812180305831e-13,50
179,6.2834606728973772e-05,1.751622764963754e-06,0,0,-0.011804358386514835,8.8817841970012523e-15,-0.46301453187876618,6.631909965898422e-13,50
180,0.0029901126731248064,2.3095736637277459e-06,0,0,-0.0099117495479710271,1.865174681370263e-14,-0.39726426634965151,6.1399537108831677e-13,50
181,2.5680516904997214e-05,2.0468930992468427e-07,0,0,-0.0078184376532917099,1.3322676295501878e-14,-0.32276247056604035,5.5724968078160362e-13,50
182,0.00055401550394846178,7.557985540861131e-08,0,0,-0.0056539222625531238,1.9095836023552692e-14,-0.2434030588078997,4.8702800197079452e-13,50
183,0.00076615309290555195,2.3775334468095132e-05,0,0,-0.0035971005202313222,1.6875389974302379e-14,-0.16502639674355635,4.0729542074387057e-13,50
