n,fne_min_delta_A,fne_min_delta_B,fne_viol_A,fne_viol_B,rA,rB,augmented_residual,inner_residual,inner_iterations
21,0.00083437034982879795,1.2700236176104393e-05,0,0,-0.0030038304633031032,3.1363800445660672e-15,-0.14213008989297293,0.096862948213190428,3
22,0.0024291806849159269,1.1678180817859641e-06,0,0,-0.0020024282178905395,2.3592239273284576e-15,-0.10026965634739327,0.081458980427050756,3
23,0.00045621397477541915,4.3462084514444999e-07,0,0,-0.0010855021932290043,-5.3845816694320092e-15,-0.059986970618052027,0.063133811915449894,3
24,0.00062105849512448109,3.8903446209619469e-06,0,0,-0.00038472459604399489,9.2148511043887993e-15,-0.026482718999321975,0.042120826481379728,3
25,0.0037848430438866803,1.0625708780766028e-05,0,0,-2.6427535617656872e-05,-3.7747582837255322e-15,-0.005219377638006506,0.018947489593671325,3
26,1.4571294478458423e-05,3.1947520868710972e-07,0,0,-9.8695161597106562e-05,-1.0769163338864018e-14,-0.00062460231623617801,0.0056413467161772306,3
27,0.00015359288536088118,1.7486688342981434e-06,0,0,-0.00062424084060097584,1.1990408665951691e-14,-0.014826196979090156,0.030559089810787129,3
28,0.0013979682635583246,5.6214516914460438e-06,0,0,-0.0015507078113223827,9.7699626167013776e-15,-0.04692467830927427,0.054848015757515779,3
29,1.8949280099242382e-05,2.4920408758961729e-06,0,0,-0.002763196570747084,3.9968028886505635e-15,-0.093134838403909015,0.077519997815351308,3
30,0.0011847431652469288,1.8349177200111838e-07,0,0,-0.0041139229718432091,-7.9936057773011271e-15,-0.14775367868779554,0.097802552030194168,3
31,0.00012298844070175551,1.4361747300147973e-05,0,0,-0.0054569731215945438,4.4408920985006262e-16,-0.20455798379886758,0.1151960438618316,3
32,0.00010638765268344685,9.8170553130300527e-08,0,0,-0.0066759115027341664,-8.8817841970012523e-16,-0.25810694787321964,0.12949234893806166,3
33,0.0011901338247384144,6.6290067998603214e-06,0,0,-0.0076974478252642697,1.3322676295501878e-15,-0.3045630213102779,0.14074341137247212,3
34,2.1248512494658421e-06,6.2875499173931783e-09,0,0,-0.0084912457489085824,6.2172489379008766e-15,-0.34191751698565565,0.14919653715343345,3
35,0.0013904886852328245,5.5493303623532226e-05,0,0,-0.0090605036168547315,0,-0.36974370381886468,0.15521690231290539,3
36,0.00052021681540031833,4.8236270196711573e-06,0,0,-0.0094289951839934272,5.5511151231257827e-16,-0.38870419173241411,0.15921413064587864,3
37,0.00026599260787626668,1.9703052978161842e-07,0,0,-0.0096288702255631353,-2.3869795029440866e-15,-0.40001999377810454,0.16158287329885709,3
38,0.00059211285161621505,1.8122236434130756e-06,0,0,-0.0096913659532054403,-9.8011876392689601e-16,-0.4050285420154659,0.16266056736409307,3
39,0.0033522605682437864,2.2060899132357731e-07,0,0,-0.0096408463687676915,1.2490009027033011e-15,-0.40487658598818588,0.16270089797410581,3
40,0.00039272647427913412,4.3441035751454971e-07,0,0,-0.0094916691525080976,-8.8817841970012523e-16,-0.40034124359209411,0.16185934538197289,3
41,0.00052016726146086108,2.6115254667686474e-06,0,0,-0.0092471708505914574,2.2204460492503131e-16,-0.39175199757181067,0.16018706974451993,3
42,0.0058845025018737151,1.6760412714292802e-09,0,0,-0.0089002823325903258,8.8817841970012523e-16,-0.37898884666702681,0.15763051236111544,3
43,0.0053045433181911714,2.2073770364430998e-06,0,0,-0.0084356786129555772,3.1086244689504383e-15,-0.36154573574629545,0.15403581003289932,3
44,0.006759013095823419,2.7689923201573818e-05,0,0,-0.0078337288604712896,7.1054273576010019e-15,-0.33866441226322941,0.14915893958126511,3
45,0.0022687073213388631,6.5636975158639492e-07,0,0,-0.0070766615116495402,8.8817841970012523e-16,-0.30955412658502368,0.14268402477825134,3
46,3.1712455646770576e-05,1.1124651885678031e-07,0,0,-0.0061570974465912087,3.9968028886505635e-15,-0.27370909566176493,0.13425298946283099,3
47,2.697806530623844e-06,2.1699829111168026e-08,0,0,-0.0050882548281911966,1.6209256159527285e-14,-0.23131042095580767,0.12350916011219429,3
48,9.8614024636867458e-05,9.8940770405393165e-07,0,0,-0.003913696721699722,3.1086244689504383e-15,-0.18364880624935864,0.110154950471907,3
49,2.3869117204252544e-05,5.6444812253354199e-06,0,0,-0.0027129087201469559,-3.1086244689504383e-15,-0.13343917317138931,0.094019215734958264,3
50,4.1634316751322274e-06,9.7443896005300705e-06,0,0,-0.0015982574776245428,1.6653345369377348e-14,-0.084850243058582464,0.075123972643952361,3
51,1.9643629407881643e-05,1.8594669286617671e-09,0,0,-0.00070025068681545122,2.6645352591003757e-14,-0.043090921750888356,0.05373501927385127,3
52,0.0012229781359669955,6.5750465405773584e-06,0,0,-0.00014207058491422231,-1.1879386363489175e-14,-0.013519281413266526,0.030380295446283574,3
53,5.5802994692180448e-05,8.684190587289229e-07,0,0,-9.8738091196537425e-06,6.3282712403633923e-15,-0.00045085888213236558,0.0058623810235277204,3
54,9.9972988392650844e-05,1.2842900258666193e-07,0,0,-0.00032925842739928157,-2.886579864025407e-15,-0.0060421920837967491,0.019105362898676672,3
55,0.0001128304297637293,3.0949392357574261e-06,0,0,-0.001057446661796746,6.8833827526759706e-15,-0.029676605427077618,0.043323261229084573,3
56,0.0053263721598212693,5.633709580636637e-08,0,0,-0.002094623883007074,1.9984014443252818e-15,-0.068110706830353251,0.066030423032130317,3
57,0.00090022495512907818,2.7140742996304473e-08,0,0,-0.0033097174160143794,3.0864200084579352e-14,-0.11632363347949592,0.086531345672993573,3
58,0.0012688084253737874,3.2243835825741773e-08,0,0,-0.0045704644174744402,-1.354472090042691e-14,-0.1687271938292767,0.10438194663102093,3
59,0.0011365659268572036,2.8433722428795579e-09,0,0,-0.0057676403076776239,-1.7763568394002505e-14,-0.22030018331128076,0.11939858873571424,3
60,0.00099956126176100192,3.7347643333073441e-06,0,0,-0.0068277724464493872,1.5099033134902129e-14,-0.26732611335516765,0.13162838275753899,3
61,0.00026606277980251901,6.4466340723277706e-06,0,0,-0.0077142058561090465,4.8849813083506888e-15,-0.30763463315832595,0.14129168245168483,3
62,0.0015749463315032355,5.1221263175931382e-05,0,0,-0.0084201095084086575,-3.5527136788005009e-15,-0.34043842518413392,0.14871375933920197,3
63,0.0012302351468098326,7.697256748092946e-06,0,0,-0.0089579959571350898,1.7763568394002505e-15,-0.36594549913339058,0.15425979257051745,3
64,2.8107668042395538e-05,4.7713589747774952e-06,0,0,-0.0093493418723624711,-6.4392935428259079e-15,-0.38491687716780287,0.15828158993254215,3
65,0.0028445343475539276,3.3188427788479146e-06,0,0,-0.0096162336709091356,5.5511151231257827e-16,-0.39827918017585051,0.1610788343331756,3
66,0.010312187882604783,3.5669190884564346e-06,0,0,-0.0097755602743564984,-4.6629367034256575e-15,-0.40683710351882463,0.16287373146705669,3
67,6.4426148441205098e-05,1.9690312642864791e-07,0,0,-0.0098354932159262672,-2.3973878437999474e-15,-0.41108712851056006,0.16379609378146323,3
68,0.00057638135107985805,5.044264399553858e-05,0,0,-0.0097937902111462222,-8.6042284408449632e-16,-0.41111563544068708,0.16387577338569881,3
69,2.4743701951684333e-06,2.0663716267127634e-06,0,0,-0.0096376359511632925,7.7715611723760958e-16,-0.40656586948059736,0.16304035923164886,3
70,0.00068553740642195865,3.0187795297894194e-06,0,0,-0.0093450908239507413,-1.5543122344752192e-15,-0.39667043576362992,0.16111764294814243,3
71,3.5151368779250805e-05,1.2894216921247079e-05,0,0,-0.0088885751019418535,-1.7763568394002505e-15,-0.38036128616021081,0.15784410732072598,3
72,3.1780540805404538e-05,2.8332080834904236e-07,0,0,-0.0082409814172974549,-1.7763568394002505e-15,-0.35647978747369624,0.15288220334209404,3
73,1.4532704716051526e-05,2.8626266439886293e-09,0,0,-0.0073847474971628912,-2.2204460492503131e-15,-0.32410635336595561,0.14584996137724601,3
74,0.00086045750634611068,3.0405575965997262e-05,0,0,-0.0063233022980071496,-3.9968028886505635e-15,-0.28300229874900928,0.1363658858451558,3
75,0.007046906457483358,7.9787355966031559e-10,0,0,-0.0050926757682372426,3.9968028886505635e-15,-0.23410037900939784,0.12410945401840838,3
76,0.00015283529977176319,8.0340945832062146e-06,0,0,-0.0037691722910206948,7.3274719625260332e-15,-0.17990426712619367,0.10889261262016517,3
77,4.3079972141885762e-05,1.5402685121583146e-07,0,0,-0.0024679657675967803,9.3258734068513149e-15,-0.12459601359643457,0.090731173850572375,3
78,0.0041956927456658216,8.8155446869211894e-07,0,0,-0.0013287625457820695,5.9952043329758453e-15,-0.073661573599743235,0.069899147682109225,3
79,0.0044788838852159174,3.8271176581348379e-07,0,0,-0.0004890720318897479,8.3266726846886741e-15,-0.032975340607201531,0.046947216113539511,3
80,8.1893768018722888e-06,8.1926863332346647e-08,0,0,-5.1864156905168102e-05,-1.2212453270876722e-15,-0.0075197356532612503,0.022672722390476466,3
81,2.0114186622009581e-05,6.8886693823161672e-10,0,0,-5.9003109901922812e-05,1.4266365866433262e-14,-0.00014590284646587293,0.0020854788070439933,3
82,1.2935616110114813e-07,7.8574200286813658e-06,0,0,-0.0004811739600700804,6.1617377866696188e-15,-0.010849917207050197,0.026013888305363452,3
83,0.00019744274911427415,2.8701383575924267e-06,0,0,-0.0012283971925413084,-6.4948046940571658e-15,-0.036860332572807408,0.048495618178933331,3
84,0.0016695781123570454,7.5840525027588742e-07,0,0,-0.0021762369110884805,1.9040324872321435e-14,-0.073485698463898075,0.068734565051374458,3
85,0.0016653955290221905,5.301404372842154e-06,0,0,-0.0031968257407832823,3.1641356201816961e-15,-0.11535781947858936,0.086282633015131574,3
86,0.00010575978258052811,2.1816846817548919e-06,0,0,-0.0041838840632113516,-5.9396931817445875e-15,-0.1576031235142743,0.10096831218503055,3
87,2.0783256983931237e-05,3.4273999130342656e-07,0,0,-0.0050657824749462677,2.7755575615628914e-15,-0.19660234270535781,0.11286162786293162,3
88,2.0431760682484485e-06,1.644754666991137e-07,0,0,-0.0058066393689433227,2.4424906541753444e-15,-0.23023772899976436,0.12221085847469638,3
89,0.00030739782019532642,1.604350771434575e-05,0,0,-0.0063993113171161298,-1.1102230246251565e-16,-0.25772916288068259,0.12936904508943059,3
90,4.5399022632554539e-06,2.0086813772066422e-06,0,0,-0.0068550332753396503,3.5527136788005009e-15,-0.27924868143601778,0.13472522464795514,3
91,0.0018520545996093241,2.2371134064511696e-08,0,0,-0.007193322427557991,-2.2204460492503131e-16,-0.29548723376199248,0.13864893353891525,3
92,6.471113171260378e-05,2.464035742912777e-05,0,0,-0.007433986953732985,6.6613381477509392e-16,-0.30728136401711326,0.14145045341008017,3
93,1.3192922212107177e-06,5.0191907941907827e-06,0,0,-0.0075916514509537514,1.7763568394002505e-15,-0.31534044607285616,0.1433551862077431,3
94,1.1201548353059864e-05,1.3450989709346275e-05,0,0,-0.0076724586853713361,5.6898930012039273e-16,-0.32007180250510731,0.14448875632096977,3
95,9.0653874403834659e-05,9.6646590546159936e-07,0,0,-0.0076724552759332952,-6.7654215563095477e-16,-0.32148473561990198,0.1448694864697945,3
96,5.7096138379369536e-06,1.0440933662656327e-07,0,0,-0.0075774001191249163,-6.9388939039072284e-16,-0.31915804170962914,0.14440611592165545,3
97,6.9468375808545788e-06,1.4822821381042445e-07,0,0,-0.0073641397524770724,-5.5511151231257827e-16,-0.31226994026790922,0.14290044849283901,3
98,0.0011132844810837175,6.5213104071412519e-06,0,0,-0.0070040898554595277,-1.3322676295501878e-15,-0.29970644086771214,0.14005658441293706,3
99,1.0354337473690109e-05,1.8936405622040654e-06,0,0,-0.0064695372951364405,-2.9976021664879227e-15,-0.28027576796446496,0.13550006685500757,3
100,0.00016048697801010006,9.5181182251196704e-06,0,0,-0.0057431607365576731,8.8817841970012523e-16,-0.25305226245005841,0.12881108568833821,3
101,6.8726213450110579e-05,1.4925210585727484e-05,0,0,-0.0048300864838743962,3.3306690738754696e-15,-0.2178414634554251,0.11957506180681984,3
102,7.2977169677741939e-05,5.8618308528242052e-07,0,0,-0.0037699073906205527,-7.7715611723760958e-16,-0.17569241133902302,0.10745071091773042,3
103,0.0038584307827026149,4.0816853126872962e-05,0,0,-0.0026439531989748133,4.0523140398818214e-15,-0.12929583430342362,0.092249788442644698,3
104,0.0035802106877719018,7.324187583553135e-06,0,0,-0.0015720845294939778,3.2474023470285829e-15,-0.08304132723647939,0.074015133106576023,3
105,1.5454546019233372e-05,9.665574444624372e-07,0,0,-0.00069513031405143977,1.609823385706477e-15,-0.042531508372459115,0.053077108773994963,3
106,4.6935753216544325e-08,2.2281130544628455e-06,0,0,-0.00014451704633877682,3.1086244689504383e-15,-0.013517823564310305,0.030067181719711289,3
107,6.800385714833486e-05,5.4926984748728041e-06,0,0,-7.7812262446741443e-06,-1.0408340855860843e-17,-0.00049977824539837457,0.0058779032828016591,3
108,2.4179578100842377e-05,4.2445239695640526e-06,0,0,-0.00030315589810747667,1.4155343563970746e-15,-0.0054740040498089115,0.018465115446496937,3
109,0.0014427060305710472,3.5657144954802183e-06,0,0,-0.00097427751569867382,6.7723604502134549e-15,-0.027349402888024343,0.041875046745713448,3
110,0.0094547269389812852,1.0333047458024634e-06,0,0,-0.001907396686153362,1.9984014443252818e-15,-0.062287509520826845,0.063423908096373091,3
111,0.00056448401318556145,9.3205255452093944e-07,0,0,-0.0029633368092261136,2.4424906541753444e-15,-0.10481341503457919,0.08240889854007509,3
112,0.00011395854919313802,2.6023534932318036e-07,0,0,-0.0040110475960908332,2.0816681711721685e-15,-0.14922387660628367,0.098423581328191442,3
113,1.2912430032577543e-05,6.5600547389427907e-07,0,0,-0.0049514533410857098,2.0539125955565396e-15,-0.19077262397363803,0.11135760701704041,3
114,0.0028800776001790241,8.838382916548187e-08,0,0,-0.0057268592529098328,3.4416913763379853e-15,-0.22631623907747134,0.12134919903583734,3
115,0.00065685262602117932,2.1123890228176752e-08,0,0,-0.0063177690364395467,8.8817841970012523e-16,-0.25438915512050819,0.12871047377028927,3
116,0.00012065815294566173,1.7192267996698788e-05,0,0,-0.006732435985917995,1.1102230246251565e-16,-0.27487897622814472,0.13384648587559508,3
117,1.125760014939392e-05,3.7949470540843107e-07,0,0,-0.006994529763019619,-3.3306690738754696e-16,-0.28853254116182891,0.13718328280158792,3
118,0.00077194026174490389,5.5537402040110509e-08,0,0,-0.0071324520202992181,2.7755575615628914e-17,-0.29647470236711826,0.13911261296943478,3
119,0.00012117719090231309,0.00021412259792126737,0,0,-0.0071717236747735873,1.0343288725511712e-16,-0.29983507272501664,0.13995444713388278,3
120,0.00051986569882700288,5.0574726109141618e-06,0,0,-0.007130411835858233,6.8001160258290838e-16,-0.29950475002399413,0.13993455397969384,3
121,0.00024705634782972016,1.9003599143346026e-07,0,0,-0.0070169401808896081,4.4408920985006262e-16,-0.29600476829832334,0.13917299996178875,3
122,0.0013809231644735776,6.1956729904362085e-07,0,0,-0.0068296219662604685,6.6613381477509392e-16,-0.28943775300292796,0.13767991621254505,3
123,0.0039099761852999793,2.8506126431440838e-07,0,0,-0.006557582000168205,1.8873791418627661e-15,-0.27950278552482688,0.135356398251297,3
124,0.004455403095553933,8.3928236531794901e-10,0,0,-0.006183158777190112,-9.9920072216264089e-16,-0.26556999321522046,0.1320003551210476,3
125,9.5691857086758732e-05,3.2890204346544337e-06,0,0,-0.0056862146808764891,-3.219646771412954e-15,-0.24682735901548902,0.12731904540482894,3
126,4.5129624594834296e-05,1.0393824992587236e-05,0,0,-0.005050837226989735,4.9960036108132044e-16,-0.22251982706575824,0.1209514947514449,3
127,9.0140224036785394e-05,9.7754092624755488e-07,0,0,-0.0042744630897058045,2.9143354396410359e-15,-0.19229105603712426,0.11250443472968517,3
128,0.00036667935506461862,1.3066068785512402e-06,0,0,-0.0033783255151451641,6.1617377866696188e-15,-0.15660266330458938,0.10160415801453423,3
129,4.3250143406894577e-06,1.1775827744035769e-05,0,0,-0.0024164198703058304,1.7513768213461844e-14,-0.11714349962682746,0.087963167514053933,3
130,0.00021777090296655458,1.7531483529808422e-07,0,0,-0.0014785760098394718,-1.1102230246251565e-15,-0.077070320383899826,0.071454731553944065,3
131,0.00054410483127394942,2.5709171778041773e-05,0,0,-0.00068301825922922887,7.7715611723760958e-16,-0.040885249453772587,0.052181721617057225,3
132,0.00014735240489934068,7.0185850888554325e-07,0,0,-0.00015631362411738792,7.6605388699135801e-15,-0.013811958338923347,0.030521390662396154,3
133,4.9608888647833747e-06,6.5041698873119733e-07,0,0,-3.938333366093616e-06,4.4408920985006262e-15,-0.0007095071085174709,0.007137325671739205,3
134,0.00077392290000533688,1.6657534738999557e-05,0,0,-0.00028059910562205914,1.3877787807814457e-14,-0.0048076678841368903,0.017151677991751078,3
135,3.1412454121991283e-05,4.9540028049016789e-09,0,0,-0.0009720316549461927,-7.7715611723760958e-15,-0.026721700074194388,0.041272865862546644,3
136,0.0032246345678144731,4.8074993286686275e-09,0,0,-0.0019964897317663599,3.5527136788005009e-15,-0.064165015316124396,0.06427267788328879,3
137,5.7046287989633569e-06,8.0652555167542277e-07,0,0,-0.0032257111863440713,9.9920072216264089e-15,-0.11250236270628022,0.085293925534962498,3
138,4.7730080586093124e-06,9.8554916135402273e-06,0,0,-0.0045167174170934743,-4.4408920985006262e-16,-0.16592048994484365,0.10371361731369957,3
139,9.2891631778230268e-06,2.2977045197298209e-10,0,0,-0.0057423436568937447,4.4408920985006262e-16,-0.21875489255132585,0.1191867521752341,3
140,0.012884009268690513,2.1420856762078639e-05,0,0,-0.0068111773718548818,8.8817841970012523e-16,-0.26652248544645829,0.13163930748739003,3
141,2.7324210914742419e-05,3.8171982920750059e-05,0,0,-0.007673799568111761,8.8817841970012523e-16,-0.30641997477638405,0.14122038629981901,3
142,0.00081180836158579182,1.1269509814465529e-06,0,0,-0.0083178355007056393,1.5543122344752192e-15,-0.3373008762001044,0.14823219683107636,3
143,0.0017282791571665021,1.0698881920356465e-07,0,0,-0.0087569567337673071,2.886579864025407e-15,-0.35930812630090059,0.15305620551480112,3
144,0.0006566432958001687,4.4055119843965282e-06,0,0,-0.0090186945979024991,2.2204460492503131e-16,-0.37337560124482994,0.15608845896818216,3
145,1.6526223631626151e-05,3.1063825188911599e-06,0,0,-0.0091341353728668639,-1.27675647831893e-15,-0.38075954804005113,0.15769031600559588,3
146,8.0200182412549805e-06,3.7333115355068049e-07,0,0,-0.0091306709581063863,-7.7715611723760958e-16,-0.38268104870236863,0.15815527570407714,3
147,0.00010244799326926521,5.7397608574115609e-06,0,0,-0.0090277111602098947,-8.3266726846886741e-16,-0.38009593687914245,0.15768931579129578,3
148,0.00018012713475718033,1.1412459750292029e-06,0,0,-0.0088347369161090317,1.1102230246251565e-15,-0.37357395926122328,0.1564010764319036,3
149,0.00039687167236521025,2.1657601330598791e-07,0,0,-0.0085510867766407372,4.2188474935755949e-15,-0.36326073399333403,0.15429870600268447,3
150,0.00010432698554694689,2.0074315596712358e-06,0,0,-0.0081671632352424695,5.773159728050814e-15,-0.34890400545561562,0.15129153900306122,3
151,3.8464670090869575e-05,1.6219120755502804e-05,0,0,-0.0076671101527319152,2.2204460492503131e-15,-0.32994010588340927,0.14719646208902076,3
152,6.4734129120840568e-07,1.4775030179280536e-06,0,0,-0.0070332798138554864,2.6645352591003757e-15,-0.30564971450986889,0.14175044026865147,3
153,0.0034497224984137496,2.3284496191099398e-07,0,0,-0.0062528119142957195,-1.7763568394002505e-15,-0.27539704117750219,0.13463184471654002,3
154,3.4536349995563892e-05,3.6355677484364324e-05,0,0,-0.0053262109558449566,-9.7699626167013776e-15,-0.23895620076752522,0.12549349023913908,3
155,6.3367298351115682e-05,4.1905020059074113e-08,0,0,-0.0042768203987382236,1.1102230246251565e-15,-0.19689670945318838,0.11400911979168669,3
156,0.00075552287192851193,8.2672128342433995e-08,0,0,-0.0031586809199826149,-1.4210854715202004e-14,-0.15094751934898198,0.099932044360079408,3
157,0.00031721693361134627,3.1997236282220283e-06,0,0,-0.0020590056038045645,2.7311486405778851e-14,-0.10420199824391574,0.083159854600656405,3
158,0.00022862851738299206,3.4754732849154963e-05,0,0,-0.0010914429691268879,1.1102230246251565e-15,-0.061000702267243412,0.063793665214987333,3
159,0.0028820943466212972,1.0727743626921908e-05,0,0,-0.00037843971486140049,1.021405182655144e-14,-0.026379088482798352,0.042176652795091196,3
160,0.00030560661968329804,3.4131215643174424e-10,0,0,-2.5376961367840067e-05,4.6629367034256575e-15,-0.0051135599707166079,0.018900424737105757,3
161,1.0505588851734337e-07,1.7322380449065441e-06,0,0,-9.398599537746577e-05,2.3314683517128287e-14,-0.00059923738733402843,0.0053645551561047819,3
162,0.001894290008028106,3.5632651590509598e-08,0,0,-0.00058482728064035427,-7.7715611723760958e-15,-0.013938903642610967,0.029459895491446796,3
163,7.5846206107745051e-06,4.4037429898919932e-07,0,0,-0.0014361018348907351,1.2212453270876722e-14,-0.04360194949418883,0.052693514424049966,3
164,0.00014657422967083084,2.7923311049271315e-06,0,0,-0.0025394613005715883,2.2204460492503131e-14,-0.085800643834204493,0.074223263012380872,3
165,0.0033541420350059782,1.9553119412382597e-08,0,0,-0.0037664449488215013,-1.5543122344752192e-15,-0.13543412523418752,0.093451513804230682,3
166,0.0019095331878278485,8.9003058593452645e-06,0,0,-0.0049956989759500914,1.2434497875801753e-14,-0.18723696239908705,0.11002482303558668,3
167,0.00018391869992270463,5.4501190123637047e-05,0,0,-0.0061326395679124346,-1.1546319456101628e-14,-0.23674722060961884,0.1238326775708128,3
168,0.00050670543414837782,2.6498339810618846e-06,0,0,-0.0071179145246267339,0,-0.28085692337988633,0.13497064535033637,3
169,0.0010477149577391839,1.5774627418232061e-06,0,0,-0.007925781536411769,4.4408920985006262e-16,-0.31791240906593465,0.14368187832792884,3
170,9.6850280220183897e-07,4.5990255491345784e-07,0,0,-0.0085562044558158412,-4.4408920985006262e-16,-0.34748290021173567,0.15029250884583384,3
171,2.7337439252388754e-05,5.0188253309751606e-06,0,0,-0.0090247611651417259,0,-0.3699679993045013,0.1551527694478434,3
172,0.0018542202451581195,4.5697235465641808e-06,0,0,-0.0093532812726839776,-1.3100631690576847e-14,-0.38618841133891868,0.15859020930627699,3
173,3.5488213542307253e-05,2.5648515565518515e-09,0,0,-0.0095626148162914482,-1.4988010832439613e-15,-0.39704454797936628,0.16087652045485429,3
174,0.0043027745387250989,4.7568415016086898e-07,0,0,-0.0096677813032976651,-9.1593399531575415e-16,-0.40327225601249217,0.16220635820016283,3
175,4.6968106792761485e-05,5.8285432331201573e-06,0,0,-0.0096751715268858975,-5.2388648974499574e-16,-0.40529081842506881,0.16268526611465448,3
176,0.0020134319185223155,2.0754326424826657e-06,0,0,-0.009581381873597361,-1.8041124150158794e-15,-0.4031264856201533,0.16232398193234349,3
177,0.0017976116092686388,1.0015706215645421e-06,0,0,-0.0093734662997150275,-3.8857805861880479e-15,-0.39639863381380724,0.16103746373905706,3
178,0.0014734454773923924,1.0627481119239176e-06,0,0,-0.0090307177962227758,0,-0.38436755436656256,0.15864847103472257,3
179,6.2834537200399631e-05,1.7516227649452772e-06,0,0,-0.0085283810246634673,4.4408920985006262e-16,-0.36605595380740397,0.15489709287290418,3
180,0.0029901091363385801,2.3095736637277459e-06,0,0,-0.0078437788674188269,-1.7763568394002505e-15,-0.3404635970553791,0.14945887288819085,3
181,2.5680486338520032e-05,2.0468930992387998e-07,0,0,-0.0069650044332796313,-6.2172489379008766e-15,-0.30688815044124418,0.14197468151167081,3
182,0.00055401488555887734,7.5579855408501672e-08,0,0,-0.0059014098608693999,-4.4408920985006262e-16,-0.26533707990170896,0.13209465647518429,3
183,0.00076615236190290606,2.3775334468095132e-05,0,0,-0.0046936383659854641,-1.3322676295501878e-15,-0.21696251808787892,0.11953584105385831,3
184,0.0013024648989833235,5.8858528386086659e-05,0,0,-0.0034193685372390092,2.2204460492503131e-15,-0.16438492731628429,0.10414848606009325,3
185,0.00037860761827036924,2.82439872790486e-06,0,0,-0.0021903002163146112,7.7715611723760958e-15,-0.11172585490206188,0.085980179798221312,3
186,6.2843690443124597e-05,2.5617811775833113e-07,0,0,-0.001137436936446079,7.9936057773011271e-15,-0.064194579065567581,0.06532213139393854,3
187,3.8523512832289652e-05,6.6575894434851455e-07,0,0,-0.00038586658893535741,3.9968028886505635e-15,-0.027202832634948493,0.042721123706758117,3
188,6.9067864714363232e-05,8.7256257794143816e-06,0,0,-2.5655451795003614e-05,-3.3306690738754696e-16,-0.0051919697687594635,0.01894818350064097,3
189,0.00011882231672371374,3.2025208249540026e-06,0,0,-8.9060884254976713e-05,1.7763568394002505e-15,-0.0005461859833317817,0.0051656533304656367,3
