t,q1,v1,delta,q2,v2,bA,bB
1.5800000000000001,0.34593677645968413,1.9265833118697397,-0.42729595525279501,-0.17324016182635085,-0.30235875341898294,-5.6141605658930027,-5.6260759054078795
1.5900000000000001,0.36243200448570895,1.3724622933352273,-0.44207054810672286,-0.17550167797589034,-0.14994447648891965,-5.8478419595284326,-5.8515244113319156
1.6000000000000001,0.37310406901974913,0.76195061347281001,-0.45077042989666066,-0.17622089662629067,0.0061007464089649528,-6.0030426108682393,-5.9986764803218229
1.6100000000000001,0.37750675896298563,0.11858737517449286,-0.4530232930467869,-0.17537189535719316,0.16369950741051847,-6.0737063129028925,-6.061502277190371
1.6200000000000001,0.37545126741353801,-0.52968568506402069,-0.44868771937878749,-0.17294990553693054,0.32069845664240765,-6.0566345373931769,-6.0367859587574433
1.6300000000000001,0.36703170395413015,-1.1542270068175502,-0.43787266246867029,-0.16897169651451435,0.47494334784059877,-5.9518950116902554,-5.9245502149653433
1.6400000000000001,0.35261274458916791,-1.7295648661748957,-0.42092508545005825,-0.16347520611318014,0.62435473242637363,-5.7628247681684686,-5.728081857092052
1.6500000000000001,0.33278233956299785,-2.2365161390591153,-0.39838862033258743,-0.15651845673854711,0.76699514250063927,-5.4956270247186669,-5.4535520581497563
1.6600000000000001,0.30828022518344561,-2.6639067368513323,-0.37094250968465176,-0.14817787846095001,0.90112051301885199,-5.1586532210573584,-5.1093165722193383
1.6699999999999999,0.2799171340332699,-3.0087114931838053,-0.3393333370417741,-0.13854621634043496,1.0252119110844193,-4.7615220812404013,-4.7050437190225018
1.6799999999999999,0.24849919152227151,-3.2748770090158748,-0.30431151650689492,-0.1277302201958633,1.1379873178295625,-4.3142401773432457,-4.2508336420723838
1.6899999999999999,0.21476804532577792,-3.4713522302828448,-0.26658111888209302,-0.11584830229641459,1.2383962620600684,-3.8264574843801702,-3.7564642770258105
1.7,0.17936186114146693,-3.6098846065793517,-0.22676709739114442,-0.10302831118781747,1.3256019596593551,-3.3069361775706332,-3.2308458809217755
1.71,0.14279740459626197,-3.7030067024616415,-0.185399949904755,-0.089405520427316226,1.3989561924407108,-2.7632539559021212,-2.6817091355338598
1.72,0.10547016134529506,-3.7624419477317406,-0.14291522049491331,-0.075120880686392652,1.4579717557438967,-2.2017204107212489,-2.1155081033081387
1.73,0.067668035832375767,-3.797983154852119,-0.09966413664099355,-0.060319540141602408,1.5022963532138032,-1.6274621890968655,-1.5374951682873179
1.74,0.029594196221672267,-3.8167847672885804,-0.055931734886017333,-0.045149604785565095,1.5316907179936081,-1.0446275406912979,-0.95191872073824002
1.75,-0.0086045450173799724,-3.8229634805218664,-0.011959513419973099,-0.029761087423178002,1.5460127544838094,-0.45666690829720868,-0.3622996515505944
1.76,-0.046806394260959498,-3.817406368194038,0.032029511408702964,-0.014304979969182726,1.5452087363152551,0.13334321586645759,0.22824700220799232
1.77,-0.084882032989214734,-3.7977213774570089,0.075804805522164911,0.001067624002081997,1.5293120579376758,0.72235608845792809,0.81666897904721714
1.78,-0.12266222009132074,-3.7583160429641911,0.11910253363741932,0.016206432479738089,1.4984496375934249,1.3070071513094788,1.3996297508314464
1.79,-0.15990702423315808,-3.690644785403276,0.16160128137478438,0.03096295911571632,1.4528556896020579,1.8832796078981819,1.9731740771844466
1.8,-0.19627881056161947,-3.5837124802890012,0.20290111436394923,0.045191698055506054,1.3928920983559034,2.4462048183465575,2.5324274412376386
1.8100000000000001,-0.23132211398532293,-3.4249482044516912,0.24250863604206738,0.058751528210809881,1.3190739327046914,2.9896289124083122,3.0713599817250334
1.8200000000000001,-0.26445460027021733,-3.2015490525271937,0.27983156313333424,0.071507386347936922,1.2320976947209306,3.5060885077372932,3.5826568084537893
